time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1657451773464,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1657451877100,MATH 3C,B01,093443,Anzaldo; Leesa B,0,0,0,0
1657451877100,MATH 3C,B02,093444,Anzaldo; Leesa B,0,0,0,0
1657451877100,MATH 3C,B03,096651,Anzaldo; Leesa B,0,0,0,0
1657451877100,MATH 3C,C01,093447,Anzaldo; Leesa B,0,0,0,0
1657451877100,MATH 3C,C02,093448,Anzaldo; Leesa B,0,0,0,0
1657451877100,MATH 3C,C03,096652,Anzaldo; Leesa B,0,0,0,0
1657451883130,MATH 4C,A01,093451,Aliabadi Sr.; Mohsen,0,0,0,0
1657451889185,MATH 197,001,092329,McAuley; Julian John,9996,0,9999,3
1657451889185,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1657451889185,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1657451889185,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1657451889185,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1657451889185,MATH 197,006,093462,Chin; Bryan W.,9996,0,9999,3
1657451889185,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1657451889185,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1657451889185,MATH 197,009,093899,Saab; Rayan,9998,0,9999,1
1657451889185,MATH 197,010,094325,Boyle; Mary E. T.,9998,0,9999,1
1657451889185,MATH 197,011,094619,Upton; James Thomas,9998,0,9999,1
1657451889185,MATH 197,012,095542,Zhou; Wenxin,9997,0,9999,2
1657451889185,MATH 197,013,095644,Xiao; Ming,9999,0,9999,0
1657451889185,MATH 197,014,095749,Kedlaya; Kiran S.,9997,0,9999,2
1657451889185,MATH 197,015,096403,Bradic; Jelena,9998,0,9999,1
1657451896276,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1657451896276,COGS 197,002,093820,Fleischer; Jason G,9995,0,9999,4
1657451896276,COGS 197,003,095050,Hoffman; Drew Ellen,9998,0,9999,1
1657451896276,COGS 197,004,095710,Dow; Steven P,9998,0,9999,1
1657451896276,COGS 197,005,096574,Mukamel; Eran A,9998,0,9999,1
1657451896276,COGS 197,006,096624,Boyle; Mary E. T.,9998,0,9999,1
1657451902306,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9977,0,9999,22
1657451908340,CSE 197,001,093825,Minnes Kemp; Mor Mia,9960,0,9999,39
1657451908340,CSE 197,002,095086,Powell; Thomas Allan,9998,0,9999,1
1657451914380,ECE 45,A01,084418,Alcantara; Eldridge Escubido,33,0,40,7
1657451920409,ECE 191,A00,084419,Silberman; Jack,13,0,25,12
1657451926442,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1657451926442,ECE 197,002,092511,Sievenpiper; Daniel F.,9983,0,9999,16
1657451932479,MATH 2,A01,093433,Rubalcaba; Robert Ramon,0,0,0,24
1657451932479,MATH 2,A02,096609,Rubalcaba; Robert Ramon,0,0,0,0
1657451932479,MATH 2,B01,093436,Rubalcaba; Robert Ramon,0,0,0,18
1657451932479,MATH 2,B02,096608,Rubalcaba; Robert Ramon,0,0,0,0
1657451938513,MATH 3C,B01,093443,Anzaldo; Leesa B,0,0,0,0
1657451938513,MATH 3C,B02,093444,Anzaldo; Leesa B,0,0,0,0
1657451938513,MATH 3C,B03,096651,Anzaldo; Leesa B,0,0,0,0
1657451938513,MATH 3C,C01,093447,Anzaldo; Leesa B,0,0,0,0
1657451938513,MATH 3C,C02,093448,Anzaldo; Leesa B,0,0,0,0
1657451938513,MATH 3C,C03,096652,Anzaldo; Leesa B,0,0,0,0
1657451944548,MATH 4C,A01,093451,Aliabadi Sr.; Mohsen,0,0,0,0
1657451950579,MATH 197,001,092329,McAuley; Julian John,9996,0,9999,3
1657451950579,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1657451950579,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1657451950579,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1657451950579,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1657451950579,MATH 197,006,093462,Chin; Bryan W.,9996,0,9999,3
1657451950579,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1657451950579,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1657451950579,MATH 197,009,093899,Saab; Rayan,9998,0,9999,1
1657451950579,MATH 197,010,094325,Boyle; Mary E. T.,9998,0,9999,1
1657451950579,MATH 197,011,094619,Upton; James Thomas,9998,0,9999,1
1657451950579,MATH 197,012,095542,Zhou; Wenxin,9997,0,9999,2
1657451950579,MATH 197,013,095644,Xiao; Ming,9999,0,9999,0
1657451950579,MATH 197,014,095749,Kedlaya; Kiran S.,9997,0,9999,2
1657451950579,MATH 197,015,096403,Bradic; Jelena,9998,0,9999,1
1657451957654,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1657451957654,COGS 197,002,093820,Fleischer; Jason G,9995,0,9999,4
1657451957654,COGS 197,003,095050,Hoffman; Drew Ellen,9998,0,9999,1
1657451957654,COGS 197,004,095710,Dow; Steven P,9998,0,9999,1
1657451957654,COGS 197,005,096574,Mukamel; Eran A,9998,0,9999,1
1657451957654,COGS 197,006,096624,Boyle; Mary E. T.,9998,0,9999,1
1657451963685,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9977,0,9999,22
1657451969719,CSE 197,001,093825,Minnes Kemp; Mor Mia,9960,0,9999,39
1657451969719,CSE 197,002,095086,Powell; Thomas Allan,9998,0,9999,1
1657451975752,ECE 45,A01,084418,Alcantara; Eldridge Escubido,33,0,40,7
1657451981815,ECE 191,A00,084419,Silberman; Jack,13,0,25,12
1657451987843,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1657451987843,ECE 197,002,092511,Sievenpiper; Daniel F.,9983,0,9999,16
1657451993877,MATH 2,A01,093433,Rubalcaba; Robert Ramon,0,0,0,24
1657451993877,MATH 2,A02,096609,Rubalcaba; Robert Ramon,0,0,0,0
1657451993877,MATH 2,B01,093436,Rubalcaba; Robert Ramon,0,0,0,18
1657451993877,MATH 2,B02,096608,Rubalcaba; Robert Ramon,0,0,0,0
1657451999909,MATH 3C,B01,093443,Anzaldo; Leesa B,0,0,0,0
1657451999909,MATH 3C,B02,093444,Anzaldo; Leesa B,0,0,0,0
1657451999909,MATH 3C,B03,096651,Anzaldo; Leesa B,0,0,0,0
1657451999909,MATH 3C,C01,093447,Anzaldo; Leesa B,0,0,0,0
1657451999909,MATH 3C,C02,093448,Anzaldo; Leesa B,0,0,0,0
1657451999909,MATH 3C,C03,096652,Anzaldo; Leesa B,0,0,0,0
1657452005937,MATH 4C,A01,093451,Aliabadi Sr.; Mohsen,0,0,0,0
1657452011993,MATH 197,001,092329,McAuley; Julian John,9996,0,9999,3
1657452011993,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1657452011993,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1657452011993,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1657452011993,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1657452011993,MATH 197,006,093462,Chin; Bryan W.,9996,0,9999,3
1657452011993,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1657452011993,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1657452011993,MATH 197,009,093899,Saab; Rayan,9998,0,9999,1
1657452011993,MATH 197,010,094325,Boyle; Mary E. T.,9998,0,9999,1
1657452011993,MATH 197,011,094619,Upton; James Thomas,9998,0,9999,1
1657452011993,MATH 197,012,095542,Zhou; Wenxin,9997,0,9999,2
1657452011993,MATH 197,013,095644,Xiao; Ming,9999,0,9999,0
1657452011993,MATH 197,014,095749,Kedlaya; Kiran S.,9997,0,9999,2
1657452011993,MATH 197,015,096403,Bradic; Jelena,9998,0,9999,1
1657452019071,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1657452019071,COGS 197,002,093820,Fleischer; Jason G,9995,0,9999,4
1657452019071,COGS 197,003,095050,Hoffman; Drew Ellen,9998,0,9999,1
1657452019071,COGS 197,004,095710,Dow; Steven P,9998,0,9999,1
1657452019071,COGS 197,005,096574,Mukamel; Eran A,9998,0,9999,1
1657452019071,COGS 197,006,096624,Boyle; Mary E. T.,9998,0,9999,1
1657452025103,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9977,0,9999,22
1657452031132,CSE 197,001,093825,Minnes Kemp; Mor Mia,9960,0,9999,39
1657452031132,CSE 197,002,095086,Powell; Thomas Allan,9998,0,9999,1
1657452037168,ECE 45,A01,084418,Alcantara; Eldridge Escubido,33,0,40,7
1657452043203,ECE 191,A00,084419,Silberman; Jack,13,0,25,12
1657452049239,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1657452049239,ECE 197,002,092511,Sievenpiper; Daniel F.,9983,0,9999,16
1657452055288,MATH 2,A01,093433,Rubalcaba; Robert Ramon,0,0,0,24
1657452055288,MATH 2,A02,096609,Rubalcaba; Robert Ramon,0,0,0,0
1657452055288,MATH 2,B01,093436,Rubalcaba; Robert Ramon,0,0,0,18
1657452055288,MATH 2,B02,096608,Rubalcaba; Robert Ramon,0,0,0,0
1657452061316,MATH 3C,B01,093443,Anzaldo; Leesa B,0,0,0,0
1657452061316,MATH 3C,B02,093444,Anzaldo; Leesa B,0,0,0,0
1657452061316,MATH 3C,B03,096651,Anzaldo; Leesa B,0,0,0,0
1657452061316,MATH 3C,C01,093447,Anzaldo; Leesa B,0,0,0,0
1657452061316,MATH 3C,C02,093448,Anzaldo; Leesa B,0,0,0,0
1657452061316,MATH 3C,C03,096652,Anzaldo; Leesa B,0,0,0,0
1657452067351,MATH 4C,A01,093451,Aliabadi Sr.; Mohsen,0,0,0,0
1657452073383,MATH 197,001,092329,McAuley; Julian John,9996,0,9999,3
1657452073383,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1657452073383,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1657452073383,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1657452073383,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1657452073383,MATH 197,006,093462,Chin; Bryan W.,9996,0,9999,3
1657452073383,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1657452073383,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1657452073383,MATH 197,009,093899,Saab; Rayan,9998,0,9999,1
1657452073383,MATH 197,010,094325,Boyle; Mary E. T.,9998,0,9999,1
1657452073383,MATH 197,011,094619,Upton; James Thomas,9998,0,9999,1
1657452073383,MATH 197,012,095542,Zhou; Wenxin,9997,0,9999,2
1657452073383,MATH 197,013,095644,Xiao; Ming,9999,0,9999,0
1657452073383,MATH 197,014,095749,Kedlaya; Kiran S.,9997,0,9999,2
1657452073383,MATH 197,015,096403,Bradic; Jelena,9998,0,9999,1
1657452080451,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1657452080451,COGS 197,002,093820,Fleischer; Jason G,9995,0,9999,4
1657452080451,COGS 197,003,095050,Hoffman; Drew Ellen,9998,0,9999,1
1657452080451,COGS 197,004,095710,Dow; Steven P,9998,0,9999,1
1657452080451,COGS 197,005,096574,Mukamel; Eran A,9998,0,9999,1
1657452080451,COGS 197,006,096624,Boyle; Mary E. T.,9998,0,9999,1
1657452086487,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9977,0,9999,22
1657452092517,CSE 197,001,093825,Minnes Kemp; Mor Mia,9960,0,9999,39
1657452092517,CSE 197,002,095086,Powell; Thomas Allan,9998,0,9999,1
1657452098547,ECE 45,A01,084418,Alcantara; Eldridge Escubido,33,0,40,7
1657452104575,ECE 191,A00,084419,Silberman; Jack,13,0,25,12
1657452110607,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1657452110607,ECE 197,002,092511,Sievenpiper; Daniel F.,9983,0,9999,16
1657452116639,MATH 2,A01,093433,Rubalcaba; Robert Ramon,0,0,0,24
1657452116639,MATH 2,A02,096609,Rubalcaba; Robert Ramon,0,0,0,0
1657452116639,MATH 2,B01,093436,Rubalcaba; Robert Ramon,0,0,0,18
1657452116639,MATH 2,B02,096608,Rubalcaba; Robert Ramon,0,0,0,0
1657452122671,MATH 3C,B01,093443,Anzaldo; Leesa B,0,0,0,0
1657452122671,MATH 3C,B02,093444,Anzaldo; Leesa B,0,0,0,0
1657452122671,MATH 3C,B03,096651,Anzaldo; Leesa B,0,0,0,0
1657452122671,MATH 3C,C01,093447,Anzaldo; Leesa B,0,0,0,0
1657452122671,MATH 3C,C02,093448,Anzaldo; Leesa B,0,0,0,0
1657452122671,MATH 3C,C03,096652,Anzaldo; Leesa B,0,0,0,0
1657452128698,MATH 4C,A01,093451,Aliabadi Sr.; Mohsen,0,0,0,0
1657452134725,MATH 197,001,092329,McAuley; Julian John,9996,0,9999,3
1657452134725,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1657452134725,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1657452134725,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1657452134725,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1657452134725,MATH 197,006,093462,Chin; Bryan W.,9996,0,9999,3
1657452134725,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1657452134725,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1657452134725,MATH 197,009,093899,Saab; Rayan,9998,0,9999,1
1657452134725,MATH 197,010,094325,Boyle; Mary E. T.,9998,0,9999,1
1657452134725,MATH 197,011,094619,Upton; James Thomas,9998,0,9999,1
1657452134725,MATH 197,012,095542,Zhou; Wenxin,9997,0,9999,2
1657452134725,MATH 197,013,095644,Xiao; Ming,9999,0,9999,0
1657452134725,MATH 197,014,095749,Kedlaya; Kiran S.,9997,0,9999,2
1657452134725,MATH 197,015,096403,Bradic; Jelena,9998,0,9999,1
1657452141790,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1657452141790,COGS 197,002,093820,Fleischer; Jason G,9995,0,9999,4
1657452141790,COGS 197,003,095050,Hoffman; Drew Ellen,9998,0,9999,1
1657452141790,COGS 197,004,095710,Dow; Steven P,9998,0,9999,1
1657452141790,COGS 197,005,096574,Mukamel; Eran A,9998,0,9999,1
1657452141790,COGS 197,006,096624,Boyle; Mary E. T.,9998,0,9999,1
1657452147816,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9977,0,9999,22
1657452153847,CSE 197,001,093825,Minnes Kemp; Mor Mia,9960,0,9999,39
1657452153847,CSE 197,002,095086,Powell; Thomas Allan,9998,0,9999,1
1657452159876,ECE 45,A01,084418,Alcantara; Eldridge Escubido,33,0,40,7
1657452165904,ECE 191,A00,084419,Silberman; Jack,13,0,25,12
1657452171931,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1657452171931,ECE 197,002,092511,Sievenpiper; Daniel F.,9983,0,9999,16
1657452177962,MATH 2,A01,093433,Rubalcaba; Robert Ramon,0,0,0,24
1657452177962,MATH 2,A02,096609,Rubalcaba; Robert Ramon,0,0,0,0
1657452177962,MATH 2,B01,093436,Rubalcaba; Robert Ramon,0,0,0,18
1657452177962,MATH 2,B02,096608,Rubalcaba; Robert Ramon,0,0,0,0
1657452183997,MATH 3C,B01,093443,Anzaldo; Leesa B,0,0,0,0
1657452183997,MATH 3C,B02,093444,Anzaldo; Leesa B,0,0,0,0
1657452183997,MATH 3C,B03,096651,Anzaldo; Leesa B,0,0,0,0
1657452183997,MATH 3C,C01,093447,Anzaldo; Leesa B,0,0,0,0
1657452183997,MATH 3C,C02,093448,Anzaldo; Leesa B,0,0,0,0
1657452183997,MATH 3C,C03,096652,Anzaldo; Leesa B,0,0,0,0
1657452190022,MATH 4C,A01,093451,Aliabadi Sr.; Mohsen,0,0,0,0
1657452196055,MATH 197,001,092329,McAuley; Julian John,9996,0,9999,3
1657452196055,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1657452196055,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1657452196055,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1657452196055,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1657452196055,MATH 197,006,093462,Chin; Bryan W.,9996,0,9999,3
1657452196055,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1657452196055,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1657452196055,MATH 197,009,093899,Saab; Rayan,9998,0,9999,1
1657452196055,MATH 197,010,094325,Boyle; Mary E. T.,9998,0,9999,1
1657452196055,MATH 197,011,094619,Upton; James Thomas,9998,0,9999,1
1657452196055,MATH 197,012,095542,Zhou; Wenxin,9997,0,9999,2
1657452196055,MATH 197,013,095644,Xiao; Ming,9999,0,9999,0
1657452196055,MATH 197,014,095749,Kedlaya; Kiran S.,9997,0,9999,2
1657452196055,MATH 197,015,096403,Bradic; Jelena,9998,0,9999,1
1657452203129,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1657452203129,COGS 197,002,093820,Fleischer; Jason G,9995,0,9999,4
1657452203129,COGS 197,003,095050,Hoffman; Drew Ellen,9998,0,9999,1
1657452203129,COGS 197,004,095710,Dow; Steven P,9998,0,9999,1
1657452203129,COGS 197,005,096574,Mukamel; Eran A,9998,0,9999,1
1657452203129,COGS 197,006,096624,Boyle; Mary E. T.,9998,0,9999,1
1657452209156,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9977,0,9999,22
1657452215183,CSE 197,001,093825,Minnes Kemp; Mor Mia,9960,0,9999,39
1657452215183,CSE 197,002,095086,Powell; Thomas Allan,9998,0,9999,1
1657452221208,ECE 45,A01,084418,Alcantara; Eldridge Escubido,33,0,40,7
1657452227234,ECE 191,A00,084419,Silberman; Jack,13,0,25,12
1657452233259,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1657452233259,ECE 197,002,092511,Sievenpiper; Daniel F.,9983,0,9999,16
1657452239289,MATH 2,A01,093433,Rubalcaba; Robert Ramon,0,0,0,24
1657452239289,MATH 2,A02,096609,Rubalcaba; Robert Ramon,0,0,0,0
1657452239289,MATH 2,B01,093436,Rubalcaba; Robert Ramon,0,0,0,18
1657452239289,MATH 2,B02,096608,Rubalcaba; Robert Ramon,0,0,0,0
1657452245316,MATH 3C,B01,093443,Anzaldo; Leesa B,0,0,0,0
1657452245316,MATH 3C,B02,093444,Anzaldo; Leesa B,0,0,0,0
1657452245316,MATH 3C,B03,096651,Anzaldo; Leesa B,0,0,0,0
1657452245316,MATH 3C,C01,093447,Anzaldo; Leesa B,0,0,0,0
1657452245316,MATH 3C,C02,093448,Anzaldo; Leesa B,0,0,0,0
1657452245316,MATH 3C,C03,096652,Anzaldo; Leesa B,0,0,0,0
1657452251344,MATH 4C,A01,093451,Aliabadi Sr.; Mohsen,0,0,0,0
1657452257374,MATH 197,001,092329,McAuley; Julian John,9996,0,9999,3
1657452257374,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1657452257374,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1657452257374,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1657452257374,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1657452257374,MATH 197,006,093462,Chin; Bryan W.,9996,0,9999,3
1657452257374,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1657452257374,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1657452257374,MATH 197,009,093899,Saab; Rayan,9998,0,9999,1
1657452257374,MATH 197,010,094325,Boyle; Mary E. T.,9998,0,9999,1
1657452257374,MATH 197,011,094619,Upton; James Thomas,9998,0,9999,1
1657452257374,MATH 197,012,095542,Zhou; Wenxin,9997,0,9999,2
1657452257374,MATH 197,013,095644,Xiao; Ming,9999,0,9999,0
1657452257374,MATH 197,014,095749,Kedlaya; Kiran S.,9997,0,9999,2
1657452257374,MATH 197,015,096403,Bradic; Jelena,9998,0,9999,1
1657452264458,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1657452264458,COGS 197,002,093820,Fleischer; Jason G,9995,0,9999,4
1657452264458,COGS 197,003,095050,Hoffman; Drew Ellen,9998,0,9999,1
1657452264458,COGS 197,004,095710,Dow; Steven P,9998,0,9999,1
1657452264458,COGS 197,005,096574,Mukamel; Eran A,9998,0,9999,1
1657452264458,COGS 197,006,096624,Boyle; Mary E. T.,9998,0,9999,1
1657452270487,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9977,0,9999,22
1657452276514,CSE 197,001,093825,Minnes Kemp; Mor Mia,9960,0,9999,39
1657452276514,CSE 197,002,095086,Powell; Thomas Allan,9998,0,9999,1
1657452282542,ECE 45,A01,084418,Alcantara; Eldridge Escubido,33,0,40,7
1657452288573,ECE 191,A00,084419,Silberman; Jack,13,0,25,12
1657452294606,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1657452294606,ECE 197,002,092511,Sievenpiper; Daniel F.,9983,0,9999,16
1657452300642,MATH 2,A01,093433,Rubalcaba; Robert Ramon,0,0,0,24
1657452300642,MATH 2,A02,096609,Rubalcaba; Robert Ramon,0,0,0,0
1657452300642,MATH 2,B01,093436,Rubalcaba; Robert Ramon,0,0,0,18
1657452300642,MATH 2,B02,096608,Rubalcaba; Robert Ramon,0,0,0,0
1657452306690,MATH 3C,B01,093443,Anzaldo; Leesa B,0,0,0,0
1657452306690,MATH 3C,B02,093444,Anzaldo; Leesa B,0,0,0,0
1657452306690,MATH 3C,B03,096651,Anzaldo; Leesa B,0,0,0,0
1657452306690,MATH 3C,C01,093447,Anzaldo; Leesa B,0,0,0,0
1657452306690,MATH 3C,C02,093448,Anzaldo; Leesa B,0,0,0,0
1657452306690,MATH 3C,C03,096652,Anzaldo; Leesa B,0,0,0,0
1657452312730,MATH 4C,A01,093451,Aliabadi Sr.; Mohsen,0,0,0,0
1657452318891,MATH 197,001,092329,McAuley; Julian John,9996,0,9999,3
1657452318891,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1657452318891,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1657452318891,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1657452318891,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1657452318891,MATH 197,006,093462,Chin; Bryan W.,9996,0,9999,3
1657452318891,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1657452318891,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1657452318891,MATH 197,009,093899,Saab; Rayan,9998,0,9999,1
1657452318891,MATH 197,010,094325,Boyle; Mary E. T.,9998,0,9999,1
1657452318891,MATH 197,011,094619,Upton; James Thomas,9998,0,9999,1
1657452318891,MATH 197,012,095542,Zhou; Wenxin,9997,0,9999,2
1657452318891,MATH 197,013,095644,Xiao; Ming,9999,0,9999,0
1657452318891,MATH 197,014,095749,Kedlaya; Kiran S.,9997,0,9999,2
1657452318891,MATH 197,015,096403,Bradic; Jelena,9998,0,9999,1
1657452325982,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1657452325982,COGS 197,002,093820,Fleischer; Jason G,9995,0,9999,4
