time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1657711515954,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1657711680959,MATH 3C,B01,093443,Anzaldo; Leesa B,0,0,0,27
1657711680959,MATH 3C,B02,093444,Anzaldo; Leesa B,0,0,0,30
1657711680959,MATH 3C,B03,096651,Anzaldo; Leesa B,0,0,0,26
1657711680959,MATH 3C,C01,093447,Anzaldo; Leesa B,0,0,0,23
1657711680959,MATH 3C,C02,093448,Anzaldo; Leesa B,0,0,0,24
1657711680959,MATH 3C,C03,096652,Anzaldo; Leesa B,0,0,0,21
1657711686998,MATH 4C,A01,093451,Aliabadi Sr.; Mohsen,0,0,0,28
1657711693034,MATH 197,001,092329,McAuley; Julian John,9996,0,9999,3
1657711693034,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1657711693034,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1657711693034,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1657711693034,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1657711693034,MATH 197,006,093462,Chin; Bryan W.,9995,0,9999,4
1657711693034,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1657711693034,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1657711693034,MATH 197,009,093899,Saab; Rayan,9998,0,9999,1
1657711693034,MATH 197,010,094325,Boyle; Mary E. T.,9998,0,9999,1
1657711693034,MATH 197,011,094619,Upton; James Thomas,9998,0,9999,1
1657711693034,MATH 197,012,095542,Zhou; Wenxin,9997,0,9999,2
1657711693034,MATH 197,013,095644,Xiao; Ming,9999,0,9999,0
1657711693034,MATH 197,014,095749,Kedlaya; Kiran S.,9997,0,9999,2
1657711693034,MATH 197,015,096403,Bradic; Jelena,9998,0,9999,1
1657711700105,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1657711700105,COGS 197,002,093820,Fleischer; Jason G,9995,0,9999,4
1657711700105,COGS 197,003,095050,Hoffman; Drew Ellen,9998,0,9999,1
1657711700105,COGS 197,004,095710,Dow; Steven P,9998,0,9999,1
1657711700105,COGS 197,005,096574,Mukamel; Eran A,9998,0,9999,1
1657711700105,COGS 197,006,096624,Boyle; Mary E. T.,9998,0,9999,1
1657711706138,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9977,0,9999,22
1657711712167,CSE 197,001,093825,Minnes Kemp; Mor Mia,9959,0,9999,40
1657711712167,CSE 197,002,095086,Powell; Thomas Allan,9998,0,9999,1
1657711718200,ECE 45,A01,084418,Alcantara; Eldridge Escubido,33,0,40,7
1657711724228,ECE 191,A00,084419,Silberman; Jack,13,0,25,12
1657711730258,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1657711730258,ECE 197,002,092511,Sievenpiper; Daniel F.,9983,0,9999,16
1657711736287,MATH 2,A01,093433,Rubalcaba; Robert Ramon,0,0,0,34
1657711736287,MATH 2,A02,096609,Rubalcaba; Robert Ramon,0,0,0,0
1657711736287,MATH 2,B01,093436,Rubalcaba; Robert Ramon,0,0,0,28
1657711736287,MATH 2,B02,096608,Rubalcaba; Robert Ramon,0,0,0,0
1657711742318,MATH 3C,B01,093443,Anzaldo; Leesa B,0,0,0,27
1657711742318,MATH 3C,B02,093444,Anzaldo; Leesa B,0,0,0,30
1657711742318,MATH 3C,B03,096651,Anzaldo; Leesa B,0,0,0,26
1657711742318,MATH 3C,C01,093447,Anzaldo; Leesa B,0,0,0,23
1657711742318,MATH 3C,C02,093448,Anzaldo; Leesa B,0,0,0,24
1657711742318,MATH 3C,C03,096652,Anzaldo; Leesa B,0,0,0,21
1657711748347,MATH 4C,A01,093451,Aliabadi Sr.; Mohsen,0,0,0,28
1657711754384,MATH 197,001,092329,McAuley; Julian John,9996,0,9999,3
1657711754384,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1657711754384,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1657711754384,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1657711754384,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1657711754384,MATH 197,006,093462,Chin; Bryan W.,9995,0,9999,4
1657711754384,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1657711754384,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1657711754384,MATH 197,009,093899,Saab; Rayan,9998,0,9999,1
1657711754384,MATH 197,010,094325,Boyle; Mary E. T.,9998,0,9999,1
1657711754384,MATH 197,011,094619,Upton; James Thomas,9998,0,9999,1
1657711754384,MATH 197,012,095542,Zhou; Wenxin,9997,0,9999,2
1657711754384,MATH 197,013,095644,Xiao; Ming,9999,0,9999,0
1657711754384,MATH 197,014,095749,Kedlaya; Kiran S.,9997,0,9999,2
1657711754384,MATH 197,015,096403,Bradic; Jelena,9998,0,9999,1
1657711761457,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1657711761457,COGS 197,002,093820,Fleischer; Jason G,9995,0,9999,4
1657711761457,COGS 197,003,095050,Hoffman; Drew Ellen,9998,0,9999,1
1657711761457,COGS 197,004,095710,Dow; Steven P,9998,0,9999,1
1657711761457,COGS 197,005,096574,Mukamel; Eran A,9998,0,9999,1
1657711761457,COGS 197,006,096624,Boyle; Mary E. T.,9998,0,9999,1
1657711767488,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9977,0,9999,22
1657711773518,CSE 197,001,093825,Minnes Kemp; Mor Mia,9959,0,9999,40
1657711773518,CSE 197,002,095086,Powell; Thomas Allan,9998,0,9999,1
1657711779547,ECE 45,A01,084418,Alcantara; Eldridge Escubido,33,0,40,7
1657711785573,ECE 191,A00,084419,Silberman; Jack,13,0,25,12
1657711791601,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1657711791601,ECE 197,002,092511,Sievenpiper; Daniel F.,9983,0,9999,16
1657711797636,MATH 2,A01,093433,Rubalcaba; Robert Ramon,0,0,0,34
1657711797636,MATH 2,A02,096609,Rubalcaba; Robert Ramon,0,0,0,0
1657711797636,MATH 2,B01,093436,Rubalcaba; Robert Ramon,0,0,0,28
1657711797636,MATH 2,B02,096608,Rubalcaba; Robert Ramon,0,0,0,0
1657711803662,MATH 3C,B01,093443,Anzaldo; Leesa B,0,0,0,27
1657711803662,MATH 3C,B02,093444,Anzaldo; Leesa B,0,0,0,30
1657711803662,MATH 3C,B03,096651,Anzaldo; Leesa B,0,0,0,26
1657711803662,MATH 3C,C01,093447,Anzaldo; Leesa B,0,0,0,23
1657711803662,MATH 3C,C02,093448,Anzaldo; Leesa B,0,0,0,24
1657711803662,MATH 3C,C03,096652,Anzaldo; Leesa B,0,0,0,21
1657711809687,MATH 4C,A01,093451,Aliabadi Sr.; Mohsen,0,0,0,28
1657711815730,MATH 197,001,092329,McAuley; Julian John,9996,0,9999,3
1657711815730,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1657711815730,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1657711815730,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1657711815730,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1657711815730,MATH 197,006,093462,Chin; Bryan W.,9995,0,9999,4
1657711815730,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1657711815730,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1657711815730,MATH 197,009,093899,Saab; Rayan,9998,0,9999,1
1657711815730,MATH 197,010,094325,Boyle; Mary E. T.,9998,0,9999,1
1657711815730,MATH 197,011,094619,Upton; James Thomas,9998,0,9999,1
1657711815730,MATH 197,012,095542,Zhou; Wenxin,9997,0,9999,2
1657711815730,MATH 197,013,095644,Xiao; Ming,9999,0,9999,0
1657711815730,MATH 197,014,095749,Kedlaya; Kiran S.,9997,0,9999,2
1657711815730,MATH 197,015,096403,Bradic; Jelena,9998,0,9999,1
1657711822813,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1657711822813,COGS 197,002,093820,Fleischer; Jason G,9995,0,9999,4
1657711822813,COGS 197,003,095050,Hoffman; Drew Ellen,9998,0,9999,1
1657711822813,COGS 197,004,095710,Dow; Steven P,9998,0,9999,1
1657711822813,COGS 197,005,096574,Mukamel; Eran A,9998,0,9999,1
1657711822813,COGS 197,006,096624,Boyle; Mary E. T.,9998,0,9999,1
1657711828839,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9977,0,9999,22
1657711834867,CSE 197,001,093825,Minnes Kemp; Mor Mia,9959,0,9999,40
1657711834867,CSE 197,002,095086,Powell; Thomas Allan,9998,0,9999,1
1657711846512,ECE 45,A01,084418,Alcantara; Eldridge Escubido,33,0,40,7
1657711852542,ECE 191,A00,084419,Silberman; Jack,13,0,25,12
1657711866968,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1657711866968,ECE 197,002,092511,Sievenpiper; Daniel F.,9983,0,9999,16
1657711873006,MATH 2,A01,093433,Rubalcaba; Robert Ramon,0,0,0,34
1657711873006,MATH 2,A02,096609,Rubalcaba; Robert Ramon,0,0,0,0
1657711873006,MATH 2,B01,093436,Rubalcaba; Robert Ramon,0,0,0,28
1657711873006,MATH 2,B02,096608,Rubalcaba; Robert Ramon,0,0,0,0
1657711879037,MATH 3C,B01,093443,Anzaldo; Leesa B,0,0,0,27
1657711879037,MATH 3C,B02,093444,Anzaldo; Leesa B,0,0,0,30
1657711879037,MATH 3C,B03,096651,Anzaldo; Leesa B,0,0,0,26
1657711879037,MATH 3C,C01,093447,Anzaldo; Leesa B,0,0,0,23
1657711879037,MATH 3C,C02,093448,Anzaldo; Leesa B,0,0,0,24
1657711879037,MATH 3C,C03,096652,Anzaldo; Leesa B,0,0,0,21
1657711885072,MATH 4C,A01,093451,Aliabadi Sr.; Mohsen,0,0,0,28
1657711891117,MATH 197,001,092329,McAuley; Julian John,9996,0,9999,3
1657711891117,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1657711891117,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1657711891117,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1657711891117,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1657711891117,MATH 197,006,093462,Chin; Bryan W.,9995,0,9999,4
1657711891117,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1657711891117,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1657711891117,MATH 197,009,093899,Saab; Rayan,9998,0,9999,1
1657711891117,MATH 197,010,094325,Boyle; Mary E. T.,9998,0,9999,1
1657711891117,MATH 197,011,094619,Upton; James Thomas,9998,0,9999,1
1657711891117,MATH 197,012,095542,Zhou; Wenxin,9997,0,9999,2
1657711891117,MATH 197,013,095644,Xiao; Ming,9999,0,9999,0
1657711891117,MATH 197,014,095749,Kedlaya; Kiran S.,9997,0,9999,2
1657711891117,MATH 197,015,096403,Bradic; Jelena,9998,0,9999,1
1657711898202,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1657711898202,COGS 197,002,093820,Fleischer; Jason G,9995,0,9999,4
1657711898202,COGS 197,003,095050,Hoffman; Drew Ellen,9998,0,9999,1
1657711898202,COGS 197,004,095710,Dow; Steven P,9998,0,9999,1
1657711898202,COGS 197,005,096574,Mukamel; Eran A,9998,0,9999,1
1657711898202,COGS 197,006,096624,Boyle; Mary E. T.,9998,0,9999,1
1657711904229,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9977,0,9999,22
1657711910275,CSE 197,001,093825,Minnes Kemp; Mor Mia,9959,0,9999,40
1657711910275,CSE 197,002,095086,Powell; Thomas Allan,9998,0,9999,1
1657711916303,ECE 45,A01,084418,Alcantara; Eldridge Escubido,33,0,40,7
1657711922337,ECE 191,A00,084419,Silberman; Jack,13,0,25,12
1657711928366,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1657711928366,ECE 197,002,092511,Sievenpiper; Daniel F.,9983,0,9999,16
1657711934392,MATH 2,A01,093433,Rubalcaba; Robert Ramon,0,0,0,34
1657711934392,MATH 2,A02,096609,Rubalcaba; Robert Ramon,0,0,0,0
1657711934392,MATH 2,B01,093436,Rubalcaba; Robert Ramon,0,0,0,28
1657711934392,MATH 2,B02,096608,Rubalcaba; Robert Ramon,0,0,0,0
1657711940419,MATH 3C,B01,093443,Anzaldo; Leesa B,0,0,0,27
1657711940419,MATH 3C,B02,093444,Anzaldo; Leesa B,0,0,0,30
1657711940419,MATH 3C,B03,096651,Anzaldo; Leesa B,0,0,0,26
1657711940419,MATH 3C,C01,093447,Anzaldo; Leesa B,0,0,0,23
1657711940419,MATH 3C,C02,093448,Anzaldo; Leesa B,0,0,0,24
1657711940419,MATH 3C,C03,096652,Anzaldo; Leesa B,0,0,0,21
1657711946450,MATH 4C,A01,093451,Aliabadi Sr.; Mohsen,0,0,0,28
1657711952482,MATH 197,001,092329,McAuley; Julian John,9996,0,9999,3
1657711952482,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1657711952482,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1657711952482,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1657711952482,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1657711952482,MATH 197,006,093462,Chin; Bryan W.,9995,0,9999,4
1657711952482,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1657711952482,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1657711952482,MATH 197,009,093899,Saab; Rayan,9998,0,9999,1
1657711952482,MATH 197,010,094325,Boyle; Mary E. T.,9998,0,9999,1
1657711952482,MATH 197,011,094619,Upton; James Thomas,9998,0,9999,1
1657711952482,MATH 197,012,095542,Zhou; Wenxin,9997,0,9999,2
1657711952482,MATH 197,013,095644,Xiao; Ming,9999,0,9999,0
1657711952482,MATH 197,014,095749,Kedlaya; Kiran S.,9997,0,9999,2
1657711952482,MATH 197,015,096403,Bradic; Jelena,9998,0,9999,1
1657711959576,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1657711959576,COGS 197,002,093820,Fleischer; Jason G,9995,0,9999,4
1657711959576,COGS 197,003,095050,Hoffman; Drew Ellen,9998,0,9999,1
1657711959576,COGS 197,004,095710,Dow; Steven P,9998,0,9999,1
1657711959576,COGS 197,005,096574,Mukamel; Eran A,9998,0,9999,1
1657711959576,COGS 197,006,096624,Boyle; Mary E. T.,9998,0,9999,1
1657711965603,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9977,0,9999,22
1657711971630,CSE 197,001,093825,Minnes Kemp; Mor Mia,9959,0,9999,40
1657711971630,CSE 197,002,095086,Powell; Thomas Allan,9998,0,9999,1
1657711977669,ECE 45,A01,084418,Alcantara; Eldridge Escubido,33,0,40,7
1657711983696,ECE 191,A00,084419,Silberman; Jack,13,0,25,12
1657711989727,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1657711989727,ECE 197,002,092511,Sievenpiper; Daniel F.,9983,0,9999,16
1657711995758,MATH 2,A01,093433,Rubalcaba; Robert Ramon,0,0,0,34
1657711995758,MATH 2,A02,096609,Rubalcaba; Robert Ramon,0,0,0,0
1657711995758,MATH 2,B01,093436,Rubalcaba; Robert Ramon,0,0,0,28
1657711995758,MATH 2,B02,096608,Rubalcaba; Robert Ramon,0,0,0,0
1657712001791,MATH 3C,B01,093443,Anzaldo; Leesa B,0,0,0,27
1657712001791,MATH 3C,B02,093444,Anzaldo; Leesa B,0,0,0,30
1657712001791,MATH 3C,B03,096651,Anzaldo; Leesa B,0,0,0,26
1657712001791,MATH 3C,C01,093447,Anzaldo; Leesa B,0,0,0,23
1657712001791,MATH 3C,C02,093448,Anzaldo; Leesa B,0,0,0,24
1657712001791,MATH 3C,C03,096652,Anzaldo; Leesa B,0,0,0,21
1657712007818,MATH 4C,A01,093451,Aliabadi Sr.; Mohsen,0,0,0,28
1657712013862,MATH 197,001,092329,McAuley; Julian John,9996,0,9999,3
1657712013862,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1657712013862,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1657712013862,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1657712013862,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1657712013862,MATH 197,006,093462,Chin; Bryan W.,9995,0,9999,4
1657712013862,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1657712013862,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1657712013862,MATH 197,009,093899,Saab; Rayan,9998,0,9999,1
1657712013862,MATH 197,010,094325,Boyle; Mary E. T.,9998,0,9999,1
1657712013862,MATH 197,011,094619,Upton; James Thomas,9998,0,9999,1
1657712013862,MATH 197,012,095542,Zhou; Wenxin,9997,0,9999,2
1657712013862,MATH 197,013,095644,Xiao; Ming,9999,0,9999,0
1657712013862,MATH 197,014,095749,Kedlaya; Kiran S.,9997,0,9999,2
1657712013862,MATH 197,015,096403,Bradic; Jelena,9998,0,9999,1
1657712020937,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1657712020937,COGS 197,002,093820,Fleischer; Jason G,9995,0,9999,4
1657712020937,COGS 197,003,095050,Hoffman; Drew Ellen,9998,0,9999,1
1657712020937,COGS 197,004,095710,Dow; Steven P,9998,0,9999,1
1657712020937,COGS 197,005,096574,Mukamel; Eran A,9998,0,9999,1
1657712020937,COGS 197,006,096624,Boyle; Mary E. T.,9998,0,9999,1
1657712026966,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9977,0,9999,22
1657712032996,CSE 197,001,093825,Minnes Kemp; Mor Mia,9959,0,9999,40
1657712032996,CSE 197,002,095086,Powell; Thomas Allan,9998,0,9999,1
1657712039026,ECE 45,A01,084418,Alcantara; Eldridge Escubido,33,0,40,7
1657712045054,ECE 191,A00,084419,Silberman; Jack,13,0,25,12
1657712051087,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1657712051087,ECE 197,002,092511,Sievenpiper; Daniel F.,9983,0,9999,16
1657712057116,MATH 2,A01,093433,Rubalcaba; Robert Ramon,0,0,0,34
1657712057116,MATH 2,A02,096609,Rubalcaba; Robert Ramon,0,0,0,0
1657712057116,MATH 2,B01,093436,Rubalcaba; Robert Ramon,0,0,0,28
1657712057116,MATH 2,B02,096608,Rubalcaba; Robert Ramon,0,0,0,0
1657712063146,MATH 3C,B01,093443,Anzaldo; Leesa B,0,0,0,27
1657712063146,MATH 3C,B02,093444,Anzaldo; Leesa B,0,0,0,30
1657712063146,MATH 3C,B03,096651,Anzaldo; Leesa B,0,0,0,26
1657712063146,MATH 3C,C01,093447,Anzaldo; Leesa B,0,0,0,23
1657712063146,MATH 3C,C02,093448,Anzaldo; Leesa B,0,0,0,24
1657712063146,MATH 3C,C03,096652,Anzaldo; Leesa B,0,0,0,21
1657712069174,MATH 4C,A01,093451,Aliabadi Sr.; Mohsen,0,0,0,28
1657712075310,MATH 197,001,092329,McAuley; Julian John,9996,0,9999,3
1657712075310,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1657712075310,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1657712075310,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1657712075310,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1657712075310,MATH 197,006,093462,Chin; Bryan W.,9995,0,9999,4
1657712075310,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1657712075310,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1657712075310,MATH 197,009,093899,Saab; Rayan,9998,0,9999,1
1657712075310,MATH 197,010,094325,Boyle; Mary E. T.,9998,0,9999,1
1657712075310,MATH 197,011,094619,Upton; James Thomas,9998,0,9999,1
1657712075310,MATH 197,012,095542,Zhou; Wenxin,9997,0,9999,2
1657712075310,MATH 197,013,095644,Xiao; Ming,9999,0,9999,0
1657712075310,MATH 197,014,095749,Kedlaya; Kiran S.,9997,0,9999,2
1657712075310,MATH 197,015,096403,Bradic; Jelena,9998,0,9999,1
1657712082379,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1657712082379,COGS 197,002,093820,Fleischer; Jason G,9995,0,9999,4
